1.54022 -1.7628 0.0431444 -0.980239 -0.0600173 2.35795 0.866752
-1.0856 0.474217 2.63002 -0.492237 1.87244 2.90518 -1.11712
-1.16924 0.441429 -2.80018 -0.272288 -0.779668 2.93722 0.842684
-2.35976 0.723324 1.30729 -2.81035 1.6965 0.699869 -1.05804
-1.50427 -1.64572 2.27371 -0.893721 -1.9971 0.989226 -1.63089
-0.710384 1.46307 -2.8973 -0.0698 -0.2467 1.74624 -0.0578823
0.0873467 1.00418 1.88413 -0.0698 1.2998 2.15759 -0.951257
2.77062 -1.00453 -2.15668 -1.62219 2.19998 1.05461 -1.69017
1.1465 0.153251 0.351001 -0.0698 2.8973 2.92204 -2.04073
-1.84251 0.93876 0.408341 -2.62943 0.733959 0.5 -1.66487
-0.8742 -0.508901 0.520971 -2.02423 -2.89689 1.56816 -0.375453
-0.881326 0.208196 -2.8973 -0.0698 -0.361456 2.99991 0.215005
0.896161 0.208153 -2.8973 -0.0698 -0.361823 2.99994 -1.56213
-2.24022 -1.21474 2.78984 -2.33192 -0.738891 0.5 0.907524
-0.778233 -0.318993 -0.912156 -2.84025 2.65174 0.555206 0.454345
1.18967 1.76277 2.89719 -1.49393 0.733844 2.77904 -2.72319
2.8973 0.207985 -2.8973 -0.0698 -0.360128 2.99984 2.71833
2.89725 -1.29519 -2.50611 -2.72256 0.763545 0.971966 2.89725
0.718018 1.2072 2.25586 -1.5967 2.04426 2.19226 2.8973
1.6049 0.219053 -0.666318 -2.39397 -2.89712 0.588228 -1.53084
1.24853 -1.30983 -0.7302 -1.11544 1.43992 2.43402 -0.0646379
-0.24478 1.7628 1.30259 -1.52155 1.38509 1.29823 -2.11369
-0.0447159 -0.625711 -0.948408 -1.03131 2.4007 2.35938 0.681261
-0.193175 0.459966 2.5503 -0.551982 2.13345 2.84469 -2.20442
-0.182278 -0.498475 -0.435068 -1.42639 2.89706 2.15973 -0.077662
0.549144 -0.68273 -1.10954 -2.52457 2.44688 1.08115 -0.706931
-0.510861 -0.264791 1.16049 -1.80719 -2.8973 1.44593 -1.39086
-0.762192 0.863011 -2.89724 -0.609882 -0.670209 2.84114 0.464129
-2.8973 1.7628 -2.71015 -1.61675 -1.22051 2.6891 -2.8973
0.0787986 1.00855 -0.620691 -2.12805 -1.74865 0.523544 0.866085
-0.814405 1.1594 0.78021 -1.23547 2.31358 1.06605 -0.832591
2.27398 1.7628 -1.72587 -1.26294 -1.34008 1.65755 -1.82146
-0.020964 -0.671752 2.26504 -2.70571 -1.50731 0.500021 -1.5083
-1.39714 -0.675516 -0.773983 -2.76553 2.58504 0.974449 0.927214
-2.89729 -1.7628 -2.1175 -1.7344 1.25778 1.07876 -2.89729
-1.76041 -0.916295 0.296911 -2.75645 -2.8973 1.28787 0.860136
-0.666851 1.7628 -2.71586 -0.193608 -0.417465 1.55554 -0.0389952
-1.68972 1.67001 2.68782 -0.395265 0.467741 1.82653 0.728955
-1.46718 0.571919 1.0686 -2.76249 1.71556 0.500008 -1.71665
2.58359 1.76271 2.8973 -0.0698406 0.241222 1.44657 2.89711
-1.17521 -1.33506 1.77792 -1.97701 -1.71231 1.29134 -0.821125
0.852108 -1.7628 -0.266988 -1.19839 0.460339 2.51923 1.06894
2.8972 -1.6571 -2.48173 -2.66663 0.690363 1.28354 2.8972
0.829675 0.272772 2.66949 -2.89819 2.88396 0.501597 1.75648
0.964455 1.7628 -1.01303 -2.74951 -0.984572 1.54864 1.06149
2.15778 -0.210974 -0.0621861 -0.0698 0.0935168 3 0.166602
0.14004 -0.222426 0.322624 -0.0882952 -0.517804 3 2.41437
-2.63601 -0.589696 -2.35056 -2.40207 2.17206 0.500087 -2.89728
-2.14926 -0.548257 1.16768 -0.686436 -2.24544 2.48136 -0.522727
2.51615 -1.60059 1.77448 -2.04747 -1.44955 1.40404 1.90037
1.28926 -1.27375 -2.11444 -2.67263 1.20984 1.06485 -1.6166
-1.55827 0.189556 1.2702 -0.767616 2.8973 2.30221 -0.327238
-2.89726 0.979126 -2.88607 -1.04284 -1.92345 2.91618 -2.38418
-1.69096 0.283171 2.70718 -2.90454 2.8973 0.507839 -2.03126
1.31391 -0.765128 2.79588 -1.08743 -2.89729 1.32661 1.35665
-2.8973 0.460046 1.36418 -1.83785 2.66429 1.24058 0.604793
1.42032 -1.33301 0.110423 -0.903657 -0.253944 2.7012 1.14036
1.3693 1.69174 -2.722 -0.445894 -0.435135 1.85682 -1.97055
0.0682898 -1.60128 -1.29223 -1.86824 1.62424 1.84597 0.416535
-1.37089 1.7628 2.44712 -1.86382 1.6263 2.46056 -1.21474
2.87916 1.7628 -1.65083 -1.13978 -1.36295 1.56217 -2.53209
0.512197 0.805738 -1.58085 -1.5648 -2.33584 1.5822 0.275832
2.89727 -0.999164 0.307106 -0.440005 -0.475029 2.55155 -0.307189
0.142738 -1.76276 -1.16546 -2.84698 1.90685 1.8702 -0.64513
-2.2118 -1.7628 -0.010061 -0.14817 0.00988546 1.52695 -1.71668
1.98894 -1.08472 -0.233044 -0.0698 0.242459 2.12471 0.348318
0.350708 1.7628 0.344654 -1.74264 0.764177 0.5 2.77326
1.86054 -1.7628 -2.3786 -2.50356 0.781597 1.29814 -2.2043
-0.891629 -1.41422 0.118667 -1.49096 -2.14966 3 -0.899635
-2.07485 1.58703 1.31797 -2.08468 1.43013 1.3594 -0.812235
0.92532 0.300154 -2.55601 -2.86872 -2.82258 0.548054 1.14095
0.223415 -0.895945 2.22457 -0.970623 -2.47251 1.53177 2.84771
-1.18223 1.2889 2.14369 -1.1973 1.65658 2.19746 -0.911856
2.095 1.32093 1.53419 -0.657329 1.75375 1.74577 2.73396
0.289952 1.7628 2.8538 -0.0725237 0.284545 1.44837 -1.09607
-2.82428 1.3575 -2.3399 -2.7955 -2.36258 1.60209 -1.3492
-0.525559 0.975326 2.61766 -0.900209 1.55624 2.7145 -1.50123
2.8973 -0.978807 -0.121478 -1.39289 2.8973 2.71279 2.89141
-2.35781 0.457322 1.7905 -2.82079 2.28663 0.607404 -0.99919
1.99695 -1.57279 2.60418 -0.300393 -2.58349 1.31182 0.516591
2.62103 -0.171714 2.54408 -0.0698 -2.71219 2.90925 -0.0933124
-2.01623 -0.617636 1.9683 -1.4743 -2.5716 1.4257 -0.723128
2.16663 1.17356 -1.65288 -2.66122 -1.83218 1.25752 -0.315796
-2.8973 -1.7628 2.88071 -1.80649 -0.556426 0.5 1.56132
-1.43419 0.31166 2.30116 -2.84787 2.69036 0.551321 -2.06843
-1.5994 1.7628 1.38975 -1.36946 1.41504 1.35785 -0.58962
2.09808 -1.15088 1.46833 -2.66501 -1.85979 1.24573 2.89729
-2.8973 -0.993544 -0.902227 -1.45445 2.20273 2.18902 -2.8973
-0.318847 -0.642026 -0.686715 -2.10333 2.75216 1.56313 0.111296
-0.71531 -0.541111 2.06913 -2.68235 -1.90903 0.500347 -1.01706
2.18628 0.320099 2.44037 -1.23016 2.89729 2.14566 0.980281
-1.378 -0.489541 -1.41496 -2.79006 2.24662 0.637757 1.201
-1.21893 -0.96872 -0.687104 -1.12794 1.99911 2.52938 1.93043
-2.11344 0.468625 -0.260148 -2.19934 -2.8973 0.5 1.77642
0.273639 -1.7628 -1.58424 -0.285211 1.52902 1.38285 1.79211
-1.53402 0.752645 0.763059 -2.64231 1.39442 0.500267 -1.63235
2.04562 -0.853503 -1.21447 -0.918741 2.0455 2.22417 -0.906434
1.77379 -1.7628 0.0797919 -1.64534 -0.587747 3 1.18078
-0.424602 0.468385 2.79885 -2.92256 2.8973 0.678394 2.8973
0.435441 0.323467 -0.357007 -0.160341 -2.89724 2.66471 -1.0989
0.127523 -0.828364 0.648191 -2.84108 -2.6127 1.07933 -1.11704
-2.38391 -0.287894 0.4735 -2.84898 -2.8973 0.563856 1.34918
-2.28097 -0.977838 1.08148 -2.35311 -2.31285 1.45307 0.813478
2.73324 -1.7628 0.776591 -0.349941 -0.76045 1.63163 -0.133925
2.30786 -0.319839 2.22391 -2.50675 -2.59356 0.5 1.43251
-1.04511 0.207492 -2.8973 -0.0698 -0.362555 2.99997 0.380295
2.56383 -1.7628 -0.35159 -0.0831577 0.347642 1.45662 -0.235669
-0.0474653 -1.36902 -2.63266 -2.00837 1.20784 0.534998 0.305945
2.09166 -0.7125 0.225073 -0.798243 -2.15821 2.9654 2.25842
-1.29639 1.14293 1.17173 -2.74113 1.37784 1.02404 -2.19659
0.232549 0.974888 -0.832171 -1.8112 -2.16383 0.830057 0.320459
-2.8973 -1.29804 0.141648 -0.95712 -0.391834 2.77785 -0.699575
0.0990124 0.82709 2.6046 -0.278282 0.728375 2.54046 -1.1355
-2.62315 1.7628 2.56985 -1.19785 0.837514 2.34511 1.05552
-0.25838 -1.7628 -1.97578 -2.84378 1.12978 1.63984 -0.253262
-0.834099 -0.518977 0.209878 -0.606137 -2.31955 3 -0.951235
0.654249 1.48067 -1.64394 -0.429377 -1.54161 1.68286 -1.00939
-0.281981 -1.5021 0.623205 -1.86784 -2.04975 2.42519 -1.51934
-0.659482 -1.7628 0.347699 -1.40344 -0.774458 2.64241 -2.48912
-1.78991 -0.247168 -1.72441 -1.55607 2.8973 1.54763 2.72788
0.958418 0.113821 0.395921 -0.0701237 2.89714 2.96102 -1.89687
1.92041 1.18467 -0.27222 -2.40646 -0.546694 0.5 0.0499991
0.379268 -1.7628 0.0994004 -1.86652 -2.37976 2.99999 -1.90245
0.22429 -0.455077 -0.101212 -0.318015 0.311073 2.99973 1.9153
-2.88266 -0.938506 -0.494933 -0.0698 0.521451 2.26407 -1.0874
-0.828368 -0.80523 2.55221 -2.71984 -0.989745 0.500015 -0.451532
1.99309 1.7628 -1.46455 -0.987123 -1.46674 1.37746 -1.77123
2.13262 -1.18607 -2.45295 -1.67925 2.03484 0.719673 -1.05819
-1.36127 -0.248054 1.39441 -1.59519 -2.8973 1.59019 -0.818021
-1.20536 0.890168 0.754473 -2.60397 1.2717 0.590821 -2.0405
-0.566111 1.65374 2.68137 -0.71409 0.545671 2.12018 -0.567349
-0.921626 0.38928 -0.462864 -2.02964 -2.89714 0.775245 0.745148
2.8973 -1.7628 -2.05891 -2.84905 1.0513 1.62078 2.85836
1.82785 0.303977 -1.5849 -1.07255 -2.79783 2.04851 -1.19079
-2.67195 -0.868273 1.53399 -2.11886 -2.20933 1.25277 0.771367
-2.07447 -0.883819 0.30841 -2.6823 -2.8973 1.32648 1.14994
1.08112 -0.11395 -2.74952 -0.0698702 2.89727 2.9611 1.1258
1.23606 -1.48191 0.263223 -1.76885 -2.38812 2.7531 -2.76033
2.36728 0.292749 2.89727 -0.569092 2.8973 2.8488 0.457508
-2.89726 -1.32363 -0.738914 -1.16556 1.4824 2.4268 -2.26418
-1.11046 -0.557552 2.55306 -1.81181 -2.75395 0.889386 -2.0494
-0.636312 1.13272 -0.414522 -2.38456 -0.864456 0.500002 2.37754
1.52175 -0.233728 2.06986 -0.871483 -2.8973 2.14285 1.76038
-2.6429 0.554614 1.51061 -2.82838 1.98653 0.612056 -0.718839
-1.10943 0.188259 -2.45352 -0.0698 -0.999664 2.99972 0.639769
2.8973 0.433374 -1.93615 -0.123557 -1.4766 2.73675 2.8973
1.14016 -1.7628 0.897183 -1.09963 -1.04232 2.04747 2.11686
1.7972 -0.0873121 -2.70407 -0.0698 2.8973 2.98823 0.364454
2.01032 -0.441393 -0.581083 -2.21656 2.89688 1.30894 -2.32391
2.25825 0.338119 2.74625 -2.91216 2.8973 0.556636 0.26452
0.140558 -0.60393 -2.15237 -2.87062 1.40327 0.502105 -0.442591
-2.05639 -1.7628 0.00667746 -1.13381 -0.0111409 2.51256 -1.86032
-2.8973 1.58456 -1.67034 -2.6495 -1.6521 1.62989 -1.51998
-0.147959 0.809616 -0.715883 -2.39827 -1.706 0.500101 1.32001
-2.09841 -1.7628 -1.30042 -2.31832 1.61113 1.89865 2.15582
-1.13144 -0.186516 0.810945 -0.0698 -1.15714 2.99423 -2.44464
-1.94556 -1.47159 -1.97698 -2.72605 1.23335 1.31968 1.5526
1.0232 1.7628 -0.393806 -1.68792 -0.904764 0.5 0.412497
-0.292884 -1.7628 2.28096 -2.74101 -0.842568 1.49697 -0.793792
1.938 1.32728 0.418563 -2.13755 0.966003 0.5 1.21503
0.426571 0.593907 1.9694 -2.83158 2.29943 0.762539 2.3493
-0.700779 0.208301 2.89729 -0.0698032 0.36241 3 -0.204486
-0.049439 1.53108 -0.500285 -1.37991 -1.97552 0.548469 0.391179
1.74374 -0.713771 -1.15594 -0.0698 1.23287 2.45349 0.511831
-1.76928 1.7628 0.767572 -2.71275 0.755542 1.45083 -1.86275
0.244095 0.801848 -1.06522 -1.24728 -2.45681 1.46165 -0.0423156
0.12368 -1.36757 1.69452 -2.64842 -1.55958 1.33361 -1.41348
-2.15408 1.10755 0.989639 -0.981838 2.2821 1.40995 0.587528
-2.25431 1.7628 0.262623 -1.80548 0.560486 0.5 -1.11796
-2.10417 -1.7628 1.34703 -0.0698226 -1.33437 1.39472 -1.75367
-2.52432 -0.665352 -2.25535 -2.63887 1.64807 0.500179 2.63057
1.49047 -0.828104 -0.187315 -0.787237 1.34491 3 -0.349335
-0.637597 1.7628 -1.41379 -2.66168 -1.34344 1.66941 2.51777
-2.21762 -0.154558 -0.285831 -0.32356 2.89728 2.96117 1.95532
-1.62613 0.219159 1.79848 -2.13784 2.8973 1.06683 -1.08292
1.57601 1.5826 2.26007 -1.88427 1.80594 2.22507 1.96162
-2.22308 0.754193 -1.04789 -2.67725 -1.60561 0.635648 -2.41633
1.19072 1.67413 1.59308 -2.64238 1.54072 1.67214 1.66736
-2.63599 -0.765645 -0.794365 -0.446941 1.32065 2.60608 -1.93984
-0.519577 -0.332855 -0.473018 -2.79352 2.8973 0.661259 -0.00909604
2.06962 -1.7628 1.95214 -0.957826 -1.62992 1.15018 1.26779
2.8973 1.7628 1.83099 -2.8391 1.76234 1.83102 -0.238705
-2.18457 1.7628 -2.8973 -1.5811 -0.917083 2.83871 2.34182
0.227005 -1.30385 0.270556 -1.88164 -2.69305 2.50501 -1.45513
-0.196728 -0.313255 0.410564 -2.9109 -2.8973 0.532709 -0.770512
0.344958 -0.198666 -2.32279 -0.487354 2.89728 2.50321 1.39993
-0.105486 -0.680419 2.28124 -2.71155 -1.46869 0.5 -1.39971
2.8973 0.236123 -1.97868 -0.0698 -1.45245 2.92363 2.8973
-0.435378 0.804903 -1.71707 -2.05261 -2.31978 1.34065 1.67081
-2.58618 -0.272365 0.533234 -0.272019 -1.82579 2.99983 -0.0295202
1.04436 1.7628 -1.12927 -2.72835 -1.09186 1.57715 0.940275
-2.51113 0.712049 -0.809951 -2.69274 -1.40867 0.500068 -2.13061
1.19091 1.3396 -1.34202 -0.490723 -1.87985 1.66903 -1.49695
2.49344 0.873528 -1.89005 -1.76927 -2.31997 1.68028 -1.34955
2.8973 -0.381942 0.704096 -1.94021 -2.89729 1.50061 1.95
1.21293 0.340334 -2.74885 -2.91432 -2.8973 0.556878 0.97936
2.13429 1.7628 1.02882 -1.60828 1.32644 1.04853 1.63611
-1.18321 -0.11 -2.74515 -0.0698 2.89726 2.96522 -2.8973
0.556109 0.729104 -0.746129 -1.68683 -2.5575 0.961536 -0.376299
0.634595 -0.280965 -1.18089 -2.81564 2.57985 0.502354 -0.757448
0.940064 0.451631 0.551845 -0.83502 2.89706 1.90535 -2.14972
2.50539 1.25118 -0.381807 -2.2667 -0.829779 0.500023 -0.788247
2.8973 1.15582 0.394386 -2.38849 0.801018 0.511567 0.0251463
2.73098 0.305442 2.51167 -1.05562 2.8973 2.32046 0.401042
1.05516 0.338154 2.74627 -2.91216 2.8973 0.556668 1.46759
2.8973 -0.650454 2.11705 -0.0976911 -2.21766 2.43637 -0.412218
-0.393011 -0.821756 -0.199047 -1.43931 2.8973 2.4997 -0.0588187
-1.73092 -0.397214 0.481299 -2.68075 -2.89712 0.831933 0.663035
-0.655634 -1.44162 1.55658 -1.72833 -1.70059 1.56451 -1.54252
2.5236 -0.198841 0.595164 -0.0750824 -0.890695 2.99867 0.13231
0.988653 -1.65843 -2.27156 -2.25404 1.01456 1.11198 -1.05169
-0.328296 -0.502159 -2.62145 -0.94482 2.89684 1.74671 2.26227
-2.01983 1.7628 0.191479 -1.84125 0.400369 0.5 -1.51453
1.3989 -0.413566 -1.85962 -1.94905 2.69684 1.11058 -0.509465
0.257798 -0.99521 -1.04646 -2.84726 2.22768 1.16015 -0.765578
1.11772 0.249865 -1.02456 -0.91773 -2.89729 2.07915 -1.01341
-0.7555 1.7628 1.76212 -0.0698362 1.36664 1.39251 -0.0995621
1.80042 1.25286 -0.428898 -2.21819 -0.968384 0.5 -0.208374
2.64801 1.24965 -2.45575 -0.0698208 -0.702055 1.9456 2.89728
-2.44435 1.23616 -2.05048 -1.56652 -1.94241 2.02338 -2.88863
0.210733 0.604133 1.89301 -0.0698 1.34778 2.55622 -1.11585
0.459545 1.14082 -0.492954 -2.43655 -0.902327 0.580096 1.30287
-2.66676 -1.09521 -1.92208 -0.0698 1.95375 2.02153 -1.33229
0.850437 0.92699 -2.27667 -1.14599 -2.07146 2.37477 -0.0288069
1.22715 -0.255644 1.9033 -1.63767 -2.8973 1.42333 2.39373
-0.0641552 0.327972 0.986673 -0.0698 2.30623 2.77081 -0.882211
-1.81497 -1.76251 -0.256865 -2.94198 2.86971 1.95507 1.08395
-1.74273 -0.8262 1.26542 -0.0698 -1.32821 2.33417 -2.09252
-2.12027 1.7628 -2.48951 -0.0698 -0.6451 1.43433 1.37757
-1.03309 1.44795 1.2213 -2.34695 1.41064 1.23624 -2.10462
2.8973 -1.07403 -2.20807 -2.37167 1.50886 0.786565 -2.77147
2.68442 -0.60472 -2.43412 -1.31701 2.75385 1.35749 -1.02751
-1.47809 0.652507 1.44517 -0.0698 1.78422 2.47743 0.581653
-0.426921 -0.846685 2.0539 -0.0698 -2.10596 2.2609 2.86321
0.890173 -1.16829 -2.88738 -2.4314 0.503736 0.5 -1.32649
0.0581278 0.207629 -2.8973 -0.0698 -0.358885 2.99984 -0.726564
2.64667 -0.920561 -2.35532 -0.925495 2.54072 1.48554 -0.893903
-1.55762 1.41845 0.195825 -0.821367 2.8973 0.919288 0.592125
-1.78803 1.7628 0.807357 -2.70876 0.794668 1.45912 -1.8291
-1.19415 -0.937208 0.646181 -1.55547 -2.44661 2.28152 -0.509386
-2.25999 1.19295 1.3797 -0.116605 1.80556 1.92397 1.35255
-2.44152 1.7628 -0.414002 -1.66194 -0.96788 0.5 -2.47474
-1.73497 -1.18889 -2.81316 -2.37521 0.674467 0.5 1.43503
0.727903 -1.37913 0.961136 -0.434779 -1.08052 1.99273 2.0165
0.0701548 1.56773 -1.42377 -2.65362 -1.44214 1.49938 1.80245
-2.69443 1.08021 0.251557 -0.0698 2.8973 1.99357 1.89049
0.746659 -0.109098 2.73867 -0.0698 -2.8973 2.9668 1.77002
1.15857 -0.841383 -0.262162 -0.887523 1.8824 2.9372 -0.513996
-0.148719 1.7628 0.357604 -2.16813 0.471241 0.859021 2.8973
-0.535105 0.588015 -0.607034 -0.655113 -2.79133 1.96278 0.135806
2.8973 0.226223 -1.55316 -0.0698 -1.87765 2.9041 2.8973
2.18565 -0.86505 -1.85871 -1.68506 2.27482 1.27798 -1.29967
-0.58524 1.7628 2.8973 -1.56202 0.872767 2.82649 -1.0955
0.259942 1.44205 -1.56844 -1.86157 -1.69352 1.53174 0.813678
-0.281604 -1.76275 -2.29117 -2.8637 0.829759 1.57657 -0.296137
2.34424 1.76276 -1.95864 -2.022 -1.55998 2.00123 -1.14782
-1.6658 1.7628 2.50125 -0.0698 0.633478 1.43487 0.838351
2.12705 1.02055 -0.407045 -2.52977 -0.780884 0.5 -0.264949
0.514251 0.921154 -1.56546 -1.92352 -2.18889 1.3562 0.553328
1.19314 -1.28697 0.102542 -1.38751 -2.37135 2.99999 -2.77255
2.09706 -0.0873638 -2.70418 -0.0698 2.8973 2.98817 0.06471
1.45117 0.285428 2.70909 -2.90491 2.8973 0.509802 1.10796
-0.580468 -1.5156 0.122195 -1.30965 -0.540995 2.90301 -2.8249
1.79684 1.76278 0.369572 -1.71769 0.832373 0.500037 1.40029
-2.11279 0.165615 -1.82556 -0.0698 -1.73905 2.97905 1.75608
2.64496 -0.242328 1.84082 -0.853574 -2.85116 2.2016 0.829863
-0.140666 0.55927 -2.25681 -0.4359 -1.69974 2.71477 0.264762
2.8973 -0.202127 0.426339 -0.0698 -0.628029 2.99988 -0.336582
-2.8973 -1.59583 2.27465 -1.01866 -1.96612 0.971631 -0.12541
0.61646 -1.74419 -0.231451 -2.94503 2.8973 1.93525 -1.35384
2.89724 1.7628 0.774378 -2.5523 0.783252 1.33747 -0.130158
2.8973 -0.512186 -0.588053 -0.521197 1.85834 2.85414 -1.88457
1.65895 -0.667505 0.0221574 -0.464127 -0.0678507 2.93788 0.746296
1.99907 0.222268 2.8973 -0.0698 0.355038 2.98525 -2.8973
0.113205 1.59354 1.6918 -1.99831 1.60036 1.69032 -2.8973
2.8973 -1.22712 0.606455 -0.385594 -0.737996 2.21828 -0.269007
-0.61254 0.602875 2.16343 -1.87675 2.65116 1.62472 -2.4002
1.25721 1.7628 -0.282857 -1.79226 -0.608488 0.5 0.494752
-1.58424 -1.38657 1.26439 -1.63254 -1.78217 1.85947 -0.650797
-2.22101 -0.495351 -1.83862 -2.8403 1.8689 0.500197 2.07483
-0.691329 -1.2623 -0.473222 -2.4728 2.67102 1.86254 0.205441
2.8973 -1.7628 1.76225 -1.62162 -1.36592 1.39319 1.11735
-1.19233 0.342606 -2.75014 -2.9146 -2.8973 0.558941 -2.8973
0.484848 -1.63799 0.134157 -1.6813 -1.87965 3 -2.52028
1.58288 -1.00772 2.21277 -1.87802 -2.05423 0.870893 2.28005
0.253199 -1.39837 -1.02192 -1.06328 1.45254 2.13245 1.02521
2.4088 1.44311 -2.11906 -1.22274 -1.50401 2.12869 -1.95464
2.8973 -1.75161 -2.48278 -2.65452 0.662736 1.36421 2.8973
-2.32429 -0.84187 -2.20517 -0.158819 2.30467 2.19909 -1.76082
