0.179728 -1.59306 -0.0148834 -2.35491 1.28889 1.92215 0.771648 0.526782 0.686333 -2.31583 -1.76464 0.320525 2.7774 -2.8973
0.957378 -1.10326 2.24011 -2.46294 -0.812295 1.17428 -0.184626 -2.0593 0.824611 1.3885 -0.704347 -1.48166 1.38957 2.04323
-2.8973 -0.135885 -1.57668 -2.20286 1.54345 2.52307 2.55786 -0.0174292 -1.11905 -2.85226 -1.3107 1.05612 0.840213 -2.19893
0.111954 -0.146569 1.55995 -2.14812 2.1064 2.22977 -0.768144 0.1732 -0.442242 2.8973 -1.72589 1.11961 0.747587 0.891634
-1.57088 -0.683024 -2.89698 -1.29002 -1.44168 2.22075 -0.418528 -0.972507 1.6168 1.02036 -2.23582 -0.16043 0.500011 -0.993457
-1.51087 -1.12072 0.754364 -0.614694 -2.82743 0.5 -2.37503 -2.26169 1.76275 -2.89729 -0.0698253 -0.816684 0.798 -1.20274
0.32203 0.868699 1.44126 -0.0698 0.7863 0.850418 -1.07119 1.01276 -0.431651 -2.8973 -0.910246 1.58148 1.49741 -2.51599
-0.997847 -1.3161 0.561247 -0.794346 2.56798 1.90694 -1.79785 -2.8973 -0.315321 -0.892471 -2.16679 1.3782 0.708548 -1.78235
2.48613 0.116172 -1.88206 -1.27514 1.07873 2.36258 -1.36627 -2.52963 -0.381445 2.19847 -1.1129 -1.42231 1.52332 0.237355
-0.542302 -0.0395496 -0.101941 -2.99625 1.24371 1.56992 0.780396 -1.86911 1.76245 1.35704 -1.78178 2.89682 1.29081 2.69315
0.646512 1.7628 2.8223 -0.805744 -0.468017 1.8986 -1.63182 1.69925 -0.211387 -2.59086 -0.0698 0.19456 1.00272 -1.24548
1.45392 -0.573177 -2.70859 -2.19511 0.155685 1.2097 1.60237 -1.65541 1.7628 1.87579 -0.264154 1.73359 3 2.8973
-0.626651 1.18717 2.03511 -0.932333 0.433826 1.35991 -2.89722 -0.551091 0.412401 -1.2286 -0.950316 1.42624 2.1549 -0.462979
-0.409865 -0.0834712 1.63027 -0.541225 0.422351 1.5912 -2.62546 -1.70913 -1.17418 0.103783 -2.34457 2.42062 2.9676 -1.35473
-1.11057 -0.559039 -1.06426 -0.0698052 -2.45928 0.835398 2.34257 -0.22508 -0.847058 -1.83399 -2.73225 2.15372 1.03212 -1.07887
-0.270715 0.597884 2.07745 -2.04854 -2.4295 1.79791 -0.914596 0.138012 1.08205 -2.46595 -0.467058 0.386303 0.949441 1.89981
0.803338 0.308547 0.0571147 -1.56023 1.19738 2.3885 2.8973 -1.31248 1.70928 1.15667 -2.53746 1.91848 0.500016 1.17026
0.766151 1.75819 -2.20522 -1.08904 -2.11114 0.50016 -2.8973 -2.8973 -1.7628 1.49877 -2.74108 -2.89728 1.27674 -0.888104
-1.2182 -1.73048 1.3187 -1.70187 -2.01447 0.970659 0.361141 -2.08948 1.50402 -2.82025 -1.41754 -1.39805 0.695479 -2.61834
0.446266 1.43218 1.51075 -1.22831 -0.614872 2.83437 1.70828 0.0110201 -1.679 1.81632 -2.78235 0.0462983 1.54035 -2.56301
2.27767 1.36726 -2.83462 -0.652895 2.18426 2.4763 2.8973 2.53 0.90529 2.7805 -0.358325 -0.717475 1.12613 1.60489
-2.09207 -1.59104 -0.788474 -0.598847 -1.03954 1.06852 -0.969271 0.460929 -1.50803 -2.55849 -0.695789 0.960519 0.500079 2.54516
0.997884 -1.7628 1.13973 -2.80103 0.968571 2.2239 0.0951439 0.610529 1.7628 -1.02665 -2.72627 -1.1769 2.53438 1.97572
2.31749 1.54388 -1.1493 -1.41363 -1.11733 1.97453 2.30665 -0.446062 0.429212 0.29526 -1.32355 -0.625904 0.877772 1.17459
-1.88756 0.701711 -1.40753 -1.67837 -0.298866 1.10175 -2.89699 -2.111 0.883092 0.592005 -1.61599 -2.73495 1.56941 -0.550413
2.32436 -0.998485 1.03228 -2.57851 -1.0832 1.70328 1.58239 0.252044 -0.0238339 -2.22451 -1.69091 0.985538 2.81345 -2.36402
-0.682689 1.24177 2.89726 -2.94161 1.83172 3 -0.197363 -2.60738 1.48101 -2.8973 -0.0769205 -1.66651 1.14144 1.47403
-2.8883 -0.916769 0.941455 -2.15209 -0.0398258 0.5 -2.88466 -1.59699 0.963012 0.343206 -1.13423 -2.87942 2.10923 -0.0698301
1.38825 1.05065 1.95562 -0.968665 -2.8973 1.62613 2.07146 -1.29037 0.95257 2.6656 -2.07731 1.76402 0.500017 2.74985
1.44399 0.515678 0.6958 -0.540271 0.195591 2.44677 -0.348908 2.8973 0.81422 -2.8973 -0.0702616 -1.0635 1.02446 -2.20968
-1.06417 -0.941553 -2.77343 -1.73644 -1.14253 0.500894 -0.967923 -1.50428 0.802022 0.759327 -1.02375 -1.36133 1.01454 -2.00914
2.67156 -0.614977 -1.85556 -0.568996 0.740514 1.51297 -2.27874 0.523166 -0.209073 -1.11094 -1.42651 -1.62277 2.43018 1.09189
2.8973 -0.655683 0.0123545 -1.61576 -1.05541 1.60315 -1.31483 -0.771129 -0.90296 -0.816918 -1.95165 1.91092 2.99998 -1.89061
-0.832263 -0.506787 -0.074218 -2.11638 1.74534 0.669066 0.41578 2.47411 -1.07725 1.03512 -0.730756 1.55614 2.26827 2.8973
0.940673 0.873046 -0.107994 -0.603162 1.0213 2.04156 2.77072 2.44365 -0.51615 -1.76471 -2.6515 -1.57027 0.5 -2.73597
0.129451 -1.75594 0.952791 -2.32384 -0.742051 3 0.648583 -1.73809 -0.446566 0.542845 -1.28219 -0.644898 1.36873 0.59538
1.67873 1.51705 -2.33359 -2.39508 -1.36087 0.5 1.44195 0.991441 -1.2276 1.43515 -0.0976709 -2.89587 1.44831 2.82473
0.444528 0.463981 1.76038 -1.63605 2.60874 3 -1.2306 2.4185 0.354559 0.77214 -1.15428 1.23175 0.882949 1.37031
0.613978 1.15784 1.74671 -0.281055 -0.695026 0.50026 -0.58003 1.5699 -1.66262 2.43575 -0.574682 2.8973 0.639946 1.84076
0.184363 -0.480854 2.8973 -0.573709 -1.59499 1.39587 -1.3777 0.725808 -0.82386 0.549404 -0.121912 -2.89729 2.04077 0.307892
-0.887206 -1.7628 2.38625 -2.71588 -1.84881 0.5 -2.52906 2.62671 1.31095 1.57875 -2.71257 -2.28508 3 0.609901
-0.800204 -1.1668 1.54085 -1.48642 2.36583 2.49208 2.8766 -1.11954 0.236832 2.19585 -2.36049 -0.684489 0.5 -2.8973
-0.831045 1.46808 1.51774 -2.17174 0.0144332 2.5373 -0.30008 -1.8099 -1.76277 1.78396 -2.65786 -2.61437 3 1.60827
-1.48927 -1.42622 -0.428471 -1.83446 2.89724 1.35386 -1.21114 -1.33889 -0.408065 -0.43739 -0.946904 -0.00102442 1.86474 -0.208218
-0.466967 1.26292 2.32582 -1.26502 -0.675866 0.886173 -0.758405 1.94969 -1.0398 2.8973 -1.53254 2.89729 0.986968 1.87526
-2.62704 -0.680865 -1.8158 -2.81442 2.57827 0.514903 0.841233 -1.13134 0.12382 -0.356074 -0.784265 -0.293742 1.27055 -0.165985
1.59179 0.813419 -1.12174 -0.910784 1.56181 1.19779 2.8973 -1.83016 0.714142 -0.610761 -2.5928 0.945906 0.507017 2.8973
1.66683 -0.0544577 -0.27903 -0.900265 0.243884 2.2747 2.71463 1.82817 -1.03718 -0.178588 -1.90657 2.8973 0.809326 1.76377
-2.5556 0.549305 -1.10256 -1.88729 -0.827865 1.90857 -2.87979 2.8973 0.283428 0.907104 -2.85919 2.69648 1.44319 0.0205445
1.50089 -0.297761 0.0601316 -1.72417 -0.609329 2.47253 2.55409 -1.76546 1.52412 2.12396 -2.85332 2.16528 0.500013 2.89103
0.816103 1.09206 1.25485 -1.25982 -1.49466 3 0.0907283 0.519842 -1.28574 1.63972 -2.31099 -0.244915 0.5 0.451361
-1.52067 -0.984753 2.44461 -2.54506 -2.13337 0.5 1.08754 -1.49876 0.613493 1.23577 -0.854569 -1.10111 1.39027 2.8973
2.89726 -0.32621 -0.799563 -1.71769 0.891942 2.7603 -0.221052 2.89728 1.19574 2.04949 -0.594285 0.173659 1.21606 2.89726
-1.8371 -0.235539 -2.61306 -1.73648 -1.27342 2.12004 -1.83199 2.22089 -0.760636 -2.26871 -2.42011 -0.718352 0.5 -0.826076
-2.19337 -1.12878 -2.89729 -1.07796 2.15671 1.10569 0.525826 1.23495 -1.48543 0.205675 -1.80775 -1.01816 0.500006 2.8973
-1.21603 0.184043 2.03634 -1.43164 1.12749 2.45834 -2.46426 0.484712 0.00596758 -0.523891 -1.31679 -1.58822 1.48401 0.993877
-2.89697 -0.976558 -1.42716 -0.0698826 -0.995672 1.44486 1.40161 -0.423472 1.7628 2.69378 -0.0790209 1.20103 1.63624 -1.97816
-2.41018 -0.286021 2.49666 -2.93046 1.38304 1.31551 2.8973 -0.289092 -1.7628 -1.94399 -2.64841 2.8973 2.5933 0.0455915
-0.981492 0.586928 -1.95954 -2.6935 -1.06231 2.25279 -1.16991 -1.66035 1.75583 -1.34499 -1.3792 -2.76674 1.32534 0.108925
0.708846 -1.26687 1.83791 -1.04147 -0.599698 0.999387 -1.79719 2.02046 -0.486278 2.03724 -1.57401 -1.17119 2.99996 -2.89728
-2.74038 0.788414 -2.60027 -1.20314 1.36724 1.09655 1.9787 0.345627 -1.76239 -0.932722 -0.800478 0.247467 1.85675 0.681199
0.655033 1.7628 -1.96297 -1.56042 -1.83521 0.5 -2.74007 0.940214 -0.207903 -1.95172 -1.68915 -2.8444 3 -2.8973
2.17577 0.280707 -0.471916 -0.107823 -0.336766 1.91804 0.923793 -1.47205 0.0589281 -0.531809 -0.0698554 0.270395 1.6493 -2.2614
-0.631316 1.48336 2.53065 -2.74433 -1.41087 1.83575 0.166058 0.871763 1.60093 -1.18128 -2.70442 -1.17928 2.3594 2.40991
2.62007 -0.763864 -2.72689 -1.66013 0.994073 1.19831 -0.718398 -1.96747 0.561885 1.0353 -1.97258 -2.89067 2.48733 -0.721357
1.14696 -0.371844 -0.221297 -2.7963 2.89727 2.56728 -1.09483 -1.04189 1.01555 0.823224 -2.00877 -2.04605 0.699957 -0.931318
0.41806 1.46739 0.895897 -2.79591 1.92911 1.08249 1.88803 2.8973 1.7059 2.53979 -2.68002 -1.5569 1.46944 -0.859492
1.58273 -0.715818 -2.06719 -2.80249 0.898207 1.68924 1.08739 1.04083 0.0819462 -2.30594 -2.18319 -2.40922 2.93459 -2.8973
-0.983876 -0.103768 2.68655 -2.76594 -1.8425 1.78937 0.432252 -0.774995 1.62393 1.03208 -0.625057 -2.43094 0.694198 2.89056
0.99605 0.47135 -2.41078 -0.113827 2.84354 1.76805 0.635232 1.60712 -0.790536 -0.661325 -1.4889 -2.8973 1.01648 -1.80337
2.15811 1.75168 1.5987 -0.967269 2.71825 0.916108 2.35014 -1.90743 -0.787109 -0.653085 -2.67984 2.89724 3 0.467716
-1.08856 -1.60027 1.99958 -0.101954 -1.57914 1.38297 -2.32008 -1.40059 0.300702 0.532575 -0.0722706 -1.44864 0.501792 2.89423
0.999598 0.910614 1.39041 -1.20176 -2.89457 1.61406 1.48951 -2.8973 -0.743589 0.645548 -0.0760918 0.0957074 0.565328 -1.04766
-2.22296 0.579527 -1.78475 -0.0707453 -0.463495 0.631771 1.8442 1.39979 -1.76203 0.0879311 -0.849408 -2.67445 3 2.89684
0.605485 0.302808 0.748169 -1.07782 0.749019 2.99983 1.36776 2.8973 -0.648652 -1.24377 -0.73409 2.8973 0.74716 2.8973
2.27921 0.0696075 -0.169097 -2.95743 2.8973 1.28174 0.139927 0.952387 -0.880579 2.13478 -1.11134 1.72342 0.970103 -0.511754
-1.2079 -0.565342 -1.94125 -2.59123 -1.11374 0.5 -2.34358 -2.87412 -0.666329 1.16831 -2.33158 -0.248831 2.99334 -1.43991
-2.57668 0.557084 -1.77692 -2.64965 -1.42967 2.43514 -1.3594 -0.557926 0.610222 0.125841 -2.2323 -1.26684 1.15223 -1.10584
-2.8973 -0.908431 -2.47601 -2.09727 0.880682 1.25771 1.01087 -2.29193 1.33605 1.51898 -0.0914684 -0.389725 0.928116 -0.521056
-2.38257 0.51559 -2.49248 -2.28964 0.00297909 2.72207 0.746108 -2.07882 1.5686 0.829923 -2.74375 1.42344 0.501399 -1.22234
1.94664 1.38252 -2.25852 -1.38042 2.04487 1.34366 1.746 -1.19895 -1.7628 2.20359 -2.76879 -0.386111 1.9904 -1.79123
2.24962 0.415512 -0.155288 -0.547971 -0.300272 1.5317 0.868566 0.701309 0.293481 2.65216 -2.93921 2.15944 0.994556 1.69937
-2.897 1.7628 -1.32652 -2.1819 -0.0781404 2.1225 -1.58004 -1.5486 1.07294 1.39588 -1.55745 -1.64639 0.5 -1.88263
1.04973 1.52605 -0.568725 -0.884805 -2.71032 0.501594 1.3215 1.4802 -0.389329 -2.50932 -0.868605 0.192417 1.35717 1.61914
-2.02314 0.764452 0.97885 -2.84718 0.750414 1.91653 -2.10897 -0.346105 0.86743 -0.767254 -1.54431 -1.31967 2.48216 -0.047566
1.22735 -0.302476 2.5613 -2.74829 -1.19073 1.70312 -1.3829 -2.56437 1.05633 0.324871 -1.33957 1.72915 2.03714 0.288122
-2.8973 0.916817 -0.917802 -1.43633 -0.71367 0.795289 -2.03882 -1.71087 0.84533 0.818745 -1.00018 -1.87362 1.10598 -2.11848
-2.12223 1.52599 -2.7668 -1.42615 0.670431 0.880351 2.77702 1.0559 -1.76277 -0.632018 -0.40777 0.52927 2.48601 -0.562047
-1.27605 1.24084 -1.31587 -2.73601 -0.638476 2.67702 2.33592 -2.3686 1.75714 -1.12737 -0.243138 2.86794 1.7036 2.89728
-1.12633 -0.168963 2.18619 -1.95281 2.50261 1.8609 -0.541245 0.344255 1.47155 2.8973 -2.09934 1.07756 1.01125 2.13766
-1.98355 -0.100018 -1.82109 -2.50728 -2.04156 1.93957 -2.67191 1.89125 0.306822 1.31196 -2.84122 1.65487 1.75348 0.696472
-2.8973 -0.795392 -2.46816 -1.05055 0.541634 2.14278 -1.93444 -1.125 1.27227 1.01151 -2.36295 2.8973 0.5 0.838535
2.23165 1.47764 2.8972 -1.89869 1.83302 0.553785 2.89717 2.89716 1.76273 1.86735 -2.79571 2.79826 1.95179 2.89717
-1.51286 0.946483 -2.89726 -2.58542 1.29478 2.3825 2.89725 -0.273971 -1.76279 -1.32552 -1.4052 0.11284 1.80839 -0.896998
1.00801 0.185727 0.115225 -2.94101 -2.78246 0.863684 0.9794 -0.347502 1.35065 -2.57895 -0.574839 1.38348 1.07874 1.6227
-0.0239471 0.610379 2.68503 -2.77408 -2.00745 0.657468 -0.692844 1.52451 -0.379503 -2.07727 -0.921471 -1.50402 1.14245 2.32934
1.90834 -0.0433173 -1.03052 -1.63555 0.638929 2.14895 1.57818 -0.845132 0.179425 0.721304 -2.7921 -2.04662 0.791996 -1.35394
1.04881 0.387694 0.0797786 -0.0698092 -0.0462587 1.58653 0.13576 2.04996 0.20095 -2.37824 -1.76993 -1.87087 1.42247 -0.158477
2.17072 1.41067 -0.67467 -0.913523 -2.89143 2.04519 2.8973 2.47609 0.302244 0.165621 -1.77161 0.531675 1.07587 2.8973
-2.24833 1.7628 -2.36811 -2.09552 0.830694 1.55944 -2.87833 -0.834051 1.25998 -1.16224 -2.27105 -2.34887 1.5179 -0.457841
1.90374 1.30877 0.156098 -1.05525 2.87982 0.835461 1.35853 0.891898 -0.756364 0.41158 -0.259406 2.6647 0.5 -1.14231
1.86293 0.595557 -0.571694 -0.407289 0.185115 1.25019 -1.48184 2.54435 -0.672189 2.89114 -2.71024 -1.31331 0.5 -2.17739
2.8973 0.00565662 2.8452 -2.99684 1.6053 1.4642 1.07507 -0.642524 1.57618 -0.708843 -0.127648 -0.761288 1.74757 2.3017
1.23013 0.237135 2.8973 -1.65447 -0.544347 0.500119 -0.455741 1.93946 -1.37837 1.83487 -0.834727 -2.05021 2.49157 -1.51051
-1.71847 -1.3378 -0.834247 -0.841151 2.64442 2.10332 -0.993891 -2.17629 -0.406703 1.33864 -0.0698 -1.21478 0.750717 0.536382
-1.32599 -0.669552 1.66317 -1.94843 1.51173 0.5 -0.528844 2.87953 1.226 1.63392 -2.02461 0.402107 2.03041 1.14954
-1.64092 -1.7166 -0.776753 -1.07362 2.41593 1.34338 1.94172 1.90663 -1.55899 -1.20552 -2.08524 0.861736 0.500122 2.89723
-1.83589 0.401267 -0.210676 -2.52001 -0.0691323 0.785416 -0.0577053 1.57769 -1.7628 -0.3193 -0.895697 2.8973 1.72931 2.11016
-0.0807632 -1.27394 -0.635284 -2.20002 1.1054 1.12748 -0.928273 0.744929 -0.948476 -1.28587 -1.35262 -2.29077 2.21405 -0.568294
2.78554 -1.51051 2.8723 -0.301553 1.92102 0.795489 -2.8973 -0.968418 1.72909 2.88047 -0.363045 2.64534 2.58857 0.403563
2.12479 0.706857 0.107867 -1.95345 -1.66226 0.6992 0.111691 1.30001 0.103025 -2.30469 -1.71433 -0.734322 1.36952 2.64034
-2.16521 -0.486036 -1.89821 -1.56079 -2.89729 2.49165 -0.21651 1.17147 -0.286897 1.11336 -1.40059 1.6374 0.503632 -0.570028
0.77171 -1.21594 0.285365 -0.676467 0.52539 0.717441 1.78995 -1.88008 1.27461 -2.8973 -0.0723007 0.614986 2.9995 -0.58025
-0.451383 -0.864956 1.3624 -1.61715 0.870255 2.70575 -1.4125 1.01573 -0.137337 -0.607056 -2.19741 -1.35294 0.5 1.90203
-0.922461 1.08917 -2.8973 -1.40898 -0.515872 0.721066 1.96011 -1.87633 1.24252 1.05141 -0.9182 2.58698 1.85694 -0.543523
2.8973 0.318597 -1.9456 -1.2123 0.0907096 1.18786 -2.8973 1.76438 -1.23998 -2.80453 -1.31762 2.8973 0.5 -2.8973
-1.82197 0.387087 0.870926 -2.0878 0.305605 1.0063 2.8973 -1.3972 1.64511 2.8973 -0.0698 -0.32759 2.99007 2.8973
1.28229 -0.586242 -2.89236 -2.53457 0.00451259 0.962645 -1.70337 1.35341 -0.616035 -2.88905 -1.40893 -0.488116 3 -2.49191
2.89263 -1.15343 -2.03003 -2.1176 2.26898 1.6442 -0.633112 -0.515913 1.37475 2.42071 -0.830779 2.89723 0.553646 2.8973
-1.63408 1.76263 1.95675 -2.74517 -0.685429 2.50463 -0.359195 -1.39125 0.184658 0.747237 -2.22512 -2.20156 1.71092 0.641383
-2.89718 1.5191 -1.08458 -0.525008 0.134233 0.611146 -0.589074 -1.63635 1.41572 0.137553 -0.761961 -1.99759 1.66967 -2.89712
-1.23954 1.02898 -2.12089 -1.50275 -0.260614 0.895077 -0.574812 1.45226 -1.44918 1.22716 -0.0698 -0.741917 2.67683 2.8973
0.180866 0.986245 -1.51973 -1.96176 0.304836 0.5 2.10561 -1.41861 1.36782 -0.0182812 -0.285144 2.8973 2.92508 2.16075
1.95683 0.789247 0.775387 -2.57701 -2.78438 1.15136 0.851723 0.31011 -1.68007 -2.21272 -0.0954944 0.461106 1.47341 -1.5054
-0.711641 1.26408 1.20822 -1.64095 0.229139 1.01079 1.95803 -1.15317 1.76093 -1.85664 -1.21714 -2.89641 1.01768 -0.588987
2.08677 1.69512 -1.04206 -0.398551 -0.863856 2.30511 1.98725 2.8973 -0.737434 -1.98655 -2.60795 -0.20159 1.33875 2.27682
-0.927523 1.70574 2.6555 -2.65044 -1.46033 3 -1.0325 1.34076 -0.442289 -2.89713 -0.0698021 0.188033 1.5694 0.0678843
2.07209 1.7628 -0.899976 -2.76692 -2.48266 0.50055 0.210519 -0.187988 -1.65221 -2.20936 -2.85634 2.45896 2.27876 -1.73557
2.63772 1.7628 -2.18147 -1.83947 1.33586 2.09574 -1.07782 -0.732909 0.379489 0.742384 -2.07737 -1.18829 0.5 2.2717
1.62975 -0.0799381 -1.18785 -1.02355 0.554995 1.32365 0.0309745 0.286723 0.666755 -1.20338 -2.06134 -2.24365 1.62875 0.431767
-1.95612 -0.869224 -1.18469 -0.0698277 -0.605936 2.26637 2.40817 1.44005 -0.349879 0.557733 -1.0786 -2.89725 0.503622 1.45147
-0.47253 1.29237 -2.69701 -0.109021 -1.97841 0.522717 1.92195 2.05484 -1.46585 0.520582 -0.0698083 -0.873472 2.99999 -1.32307
-0.681333 -1.48376 2.79636 -0.434354 -2.05013 0.662486 -0.260125 -0.812206 0.716896 -1.46723 -0.853277 -0.0546803 1.25934 0.962647
0.0462446 -0.966888 1.87191 -1.96773 2.8973 2.29927 -0.696261 2.8783 1.09644 0.240573 -1.07375 1.01763 0.927798 1.13243
2.73903 0.372688 -1.19902 -2.27672 2.76135 1.70491 -2.8973 1.81227 -0.652051 0.767761 -2.12616 1.03097 0.5 2.59255
2.5806 1.75086 2.85003 -1.10835 2.04089 0.895678 -0.940996 1.01445 0.22384 2.8145 -2.92678 2.8813 1.4945 -2.8973
1.35697 -1.12475 0.00447709 -2.42066 -2.25988 3 -2.49115 -1.45369 1.21097 2.78398 -1.62388 2.89729 0.699889 -2.89599
1.53497 1.52964 -0.0695914 -0.551774 -2.35532 1.54407 0.852465 -2.62915 -1.76279 0.597766 -1.40781 0.698482 0.65678 0.863409
-2.8973 0.662046 -2.80674 -2.54285 1.72667 1.19317 1.46104 -1.57173 -0.61078 -0.637148 -2.3097 1.20735 1.86394 -0.420868
0.234062 0.936611 -0.680182 -2.02465 0.840625 0.743499 0.744182 0.746104 -1.21187 -1.90744 -1.58826 2.8973 2.99815 2.8973
-0.485153 -1.28686 -2.24284 -0.932152 -2.65398 0.5 -2.55657 -0.592337 -0.727427 -1.29513 -2.06911 -1.96388 2.41193 -2.25044
-1.05911 -1.55015 1.1721 -1.31331 -2.89727 0.819699 2.83067 0.289043 -1.5531 -0.878627 -0.138753 -0.149157 0.503896 -0.341348
1.21321 -1.07862 -0.260671 -1.37704 0.600559 1.14922 0.191839 0.910105 -1.76278 -0.704022 -1.2293 -1.77216 2.94174 -2.52783
1.25306 -0.339343 0.224457 -2.2792 -0.925583 2.26456 1.39521 -0.279733 1.04574 -0.208288 -1.50876 -1.36109 0.78532 0.874208
0.0127775 -0.999746 -0.313165 -0.348195 1.89262 1.1353 -2.16599 -1.39537 0.0918159 -1.07103 -1.58146 2.10332 2.35681 -0.643853
1.40192 -0.530286 -0.172936 -2.95667 2.8973 1.68835 1.64901 2.2303 -1.7628 -0.221618 -2.31367 1.89527 0.500084 -0.509589
-1.0958 0.920164 -2.8973 -2.93447 0.128728 2.9823 -0.921197 -1.44879 1.76269 -1.16712 -1.89722 -2.24678 0.73891 -1.91054
-1.09186 -1.05169 -0.896546 -0.86062 -2.81145 0.5 -2.86751 0.597332 -0.0398449 -2.30415 -2.80548 -2.6095 0.973927 -0.812404
2.85161 1.17031 -1.24862 -1.39813 -0.311841 2.85732 -1.64544 -2.76195 0.859967 -1.26206 -2.57713 1.07538 0.5 -1.79238
1.9272 1.75381 -1.11297 -2.56616 -0.659428 0.5 2.51517 -2.03134 1.24484 2.73235 -0.138403 -1.651 1.40211 1.55381
-0.71917 -0.545705 2.78466 -0.0698 -0.494891 0.835597 -0.190826 -0.187836 -0.0909174 -1.42363 -2.74347 -2.80637 0.896194 2.23467
